Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Is_ETF
2011-01-13,21.530000686645508,22.0,21.18000030517578,21.25,15.94083309173584,15536900,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-14,21.15999984741211,21.450000762939453,21.15999984741211,21.309999465942383,15.98584270477295,1304800,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-18,21.299999237060547,21.450000762939453,21.200000762939453,21.3700008392334,16.030847549438477,124800,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-19,21.420000076293945,21.420000076293945,20.8799991607666,21.25,15.94083309173584,1010200,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-20,21.049999237060547,21.399999618530273,21.030000686645508,21.209999084472656,15.910826683044434,736600,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-21,21.299999237060547,21.299999237060547,21.030000686645508,21.25,15.94083309173584,636800,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-24,21.200000762939453,21.389999389648438,21.100000381469727,21.299999237060547,15.9783353805542,354300,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-25,21.200000762939453,21.469999313354492,21.149999618530273,21.270000457763672,15.955836296081543,295700,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-26,21.290000915527344,21.360000610351562,21.209999084472656,21.270000457763672,15.955836296081543,346800,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-27,21.200000762939453,21.399999618530273,21.200000762939453,21.399999618530273,16.053354263305664,450400,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-28,21.260000228881836,21.3799991607666,21.260000228881836,21.299999237060547,15.9783353805542,475300,AAT,"American Assets Trust, Inc. Common Stock",N
2011-01-31,21.299999237060547,21.399999618530273,21.25,21.290000915527344,15.970831871032715,197600,AAT,"American Assets Trust, Inc. Common Stock",N
2011-02-01,21.270000457763672,21.399999618530273,21.209999084472656,21.299999237060547,15.9783353805542,560900,AAT,"American Assets Trust, Inc. Common Stock",N
2011-02-02,21.149999618530273,21.25,21.059999465942383,21.110000610351562,15.835807800292969,168300,AAT,"American Assets Trust, Inc. Common Stock",N
2011-02-03,21.020000457763672,21.280000686645508,21.020000457763672,21.18000030517578,15.888318061828613,549400,AAT,"American Assets Trust, Inc. Common Stock",N
2011-02-04,21.100000381469727,21.280000686645508,21.0,21.059999465942383,15.798297882080078,219600,AAT,"American Assets Trust, Inc. Common Stock",N
2011-02-07,21.06999969482422,21.200000762939453,20.950000762939453,21.15999984741211,15.873306274414062,454900,AAT,"American Assets Trust, Inc. Common Stock",N
