Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Is_ETF
2015-09-02,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,16.620380401611328,400,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-03,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,16.620380401611328,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-04,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,16.620380401611328,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-08,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,16.620380401611328,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-09,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,16.900409698486328,200,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-10,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,16.900409698486328,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-11,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,16.900409698486328,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-14,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,16.900409698486328,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-15,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,16.900409698486328,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-16,20.790000915527344,20.790000915527344,20.790000915527344,20.790000915527344,17.12278175354004,300,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-17,21.049999237060547,21.049999237060547,20.959999084472656,20.959999084472656,17.262794494628906,4500,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-18,20.959999084472656,20.959999084472656,20.959999084472656,20.959999084472656,17.262794494628906,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-21,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,16.760395050048828,700,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-22,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,16.760395050048828,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-23,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,16.760395050048828,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-24,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,16.760395050048828,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-25,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,16.760395050048828,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-28,19.040000915527344,19.040000915527344,19.040000915527344,19.040000915527344,15.681469917297363,600,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-29,19.040000915527344,19.040000915527344,19.040000915527344,19.040000915527344,15.681469917297363,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-09-30,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,16.23328399658203,300,XCEM,Columbia EM Core ex-China ETF,Y
2015-10-01,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,16.23328399658203,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-10-02,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,16.23328399658203,0,XCEM,Columbia EM Core ex-China ETF,Y
2015-10-05,20.6299991607666,20.6299991607666,20.6299991607666,20.6299991607666,16.991003036499023,300,XCEM,Columbia EM Core ex-China ETF,Y
