Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Is_ETF
2016-06-13,25.079999923706055,25.1299991607666,24.982999801635742,24.982999801635742,24.692806243896484,22600,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-14,24.959999084472656,25.020000457763672,24.95199966430664,25.020000457763672,24.7293758392334,9000,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-15,25.049999237060547,25.110000610351562,24.969999313354492,25.0,24.709609985351562,30000,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-16,24.979999542236328,25.219999313354492,24.950000762939453,25.219999313354492,24.927051544189453,7100,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-17,25.229999542236328,25.229999542236328,25.0,25.18000030517578,24.88751792907715,1600,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-20,25.3700008392334,25.3700008392334,25.280000686645508,25.31999969482422,25.025890350341797,700,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-21,25.309999465942383,25.43000030517578,25.280000686645508,25.43000030517578,25.134614944458008,1300,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-22,25.43000030517578,25.43000030517578,25.360000610351562,25.3700008392334,25.07530975341797,47400,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-23,25.459999084472656,25.510000228881836,25.420000076293945,25.506999969482422,25.210721969604492,11200,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-24,25.309999465942383,25.479999542236328,25.149999618530273,25.260000228881836,24.966588973999023,5300,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-27,25.190000534057617,25.239999771118164,25.09000015258789,25.239999771118164,24.946821212768555,600,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-28,25.360000610351562,25.40999984741211,25.360000610351562,25.40999984741211,25.114845275878906,400,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-29,25.700000762939453,25.709999084472656,25.600000381469727,25.709999084472656,25.411359786987305,13800,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-06-30,25.75,26.1200008392334,25.75,26.1200008392334,25.816600799560547,2200,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-01,26.260000228881836,26.260000228881836,26.09000015258789,26.209999084472656,25.90555191040039,34100,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-05,26.34000015258789,26.350000381469727,26.34000015258789,26.350000381469727,26.043928146362305,400,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-06,26.2549991607666,26.347999572753906,26.2549991607666,26.347999572753906,26.041950225830078,600,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-07,26.209999084472656,26.209999084472656,26.08799934387207,26.08799934387207,25.784969329833984,31100,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-08,26.09000015258789,26.350000381469727,26.079999923706055,26.350000381469727,26.043928146362305,21800,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-11,26.860000610351562,26.860000610351562,26.34000015258789,26.375,26.06863784790039,3100,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-12,26.670000076293945,26.670000076293945,26.18899917602539,26.190000534057617,25.885786056518555,27400,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-13,26.2450008392334,26.304000854492188,26.2450008392334,26.299999237060547,25.994508743286133,4100,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-14,26.250999450683594,26.250999450683594,26.204999923706055,26.204999923706055,25.900609970092773,400,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-15,26.270000457763672,26.270000457763672,26.11199951171875,26.19700050354004,25.892704010009766,2300,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-18,26.197999954223633,26.219999313354492,26.197999954223633,26.219999313354492,25.915435791015625,1800,ADME,Aptus Drawdown Managed Equity ETF,Y
2016-07-19,26.219999313354492,26.219999313354492,26.219999313354492,26.219999313354492,25.915435791015625,100,ADME,Aptus Drawdown Managed Equity ETF,Y
